lga_name,postcode,suburb,crime_id,crime_name,average_incident
Bayside,3192,cheltenham,A70,"Stalking, harassment and threatening behaviour",2.333333333333333
Bayside,3192,cheltenham,A80,Dangerous and negligent acts endangering people,1.2
Bayside,3192,cheltenham,B10,Arson,2.2
Bayside,3192,cheltenham,B20,Property damage,18.0
Bayside,3192,cheltenham,B30,Burglary/Break and enter,24.0
Bayside,3192,cheltenham,B50,Deception,5.3
Bayside,3192,cheltenham,C10,Drug dealing and trafficking,1.5
Bayside,3192,cheltenham,C20,Cultivate or manufacture drugs,1.5
Bayside,3192,cheltenham,C30,Drug use and possession,5.1
Bayside,3192,cheltenham,D10,Weapons and explosives offences,2.75
Bayside,3192,cheltenham,D20,Disorderly and offensive conduct,5.7
Bayside,3192,cheltenham,D30,Public nuisance offences,1.3333333333333333
Bayside,3192,cheltenham,E10,Justice procedures,1.2
Bayside,3192,cheltenham,E20,Breaches of orders,5.222222222222221
Bayside,3192,cheltenham,F20,Transport regulation offences,1.0
Bayside,3192,cheltenham,F30,Other government regulatory offences,1.0
Bayside,3192,cheltenham,F90,Miscellaneous offences,6.0
Bayside,3192,cheltenham,Other,crimes against the person,2.333333333333333
Bayside,3193,beaumaris,A20,Assault and related offences,16.5
Bayside,3193,beaumaris,A50,Robbery,1.2
Bayside,3193,beaumaris,A70,"Stalking, harassment and threatening behaviour",4.2
Bayside,3193,beaumaris,A80,Dangerous and negligent acts endangering people,2.0
Bayside,3193,beaumaris,B10,Arson,1.7142857142857142
Bayside,3193,beaumaris,B20,Property damage,29.2
Bayside,3193,beaumaris,B50,Deception,8.6
Bayside,3193,beaumaris,C10,Drug dealing and trafficking,2.8
Bayside,3193,beaumaris,C20,Cultivate or manufacture drugs,1.6666666666666667
Bayside,3193,beaumaris,C30,Drug use and possession,7.1
Bayside,3193,beaumaris,D10,Weapons and explosives offences,4.111111111111111
Bayside,3193,beaumaris,D20,Disorderly and offensive conduct,5.875
Bayside,3193,beaumaris,D30,Public nuisance offences,1.75
Bayside,3193,beaumaris,E10,Justice procedures,2.9
Bayside,3193,beaumaris,E20,Breaches of orders,13.1
Bayside,3193,beaumaris,F10,Regulatory driving offences,1.0
Bayside,3193,beaumaris,F20,Transport regulation offences,1.3333333333333333
Bayside,3193,beaumaris,F30,Other government regulatory offences,1.0
Bayside,3193,beaumaris,F90,Miscellaneous offences,8.0
Bayside,3193,beaumaris,Other,crimes against the person,5.8
Bayside,3193,black rock,A20,Assault and related offences,8.2
Bayside,3193,black rock,A50,Robbery,1.75
Bayside,3193,black rock,A70,"Stalking, harassment and threatening behaviour",2.0
Bayside,3193,black rock,A80,Dangerous and negligent acts endangering people,1.6
Bayside,3193,black rock,B10,Arson,1.2
Bayside,3193,black rock,B20,Property damage,17.8
Bayside,3193,black rock,B30,Burglary/Break and enter,28.6
Bayside,3193,black rock,B50,Deception,4.2
Bayside,3193,black rock,C10,Drug dealing and trafficking,1.3333333333333333
Bayside,3193,black rock,C20,Cultivate or manufacture drugs,1.0
Bayside,3193,black rock,C30,Drug use and possession,3.4
Bayside,3193,black rock,D10,Weapons and explosives offences,1.7142857142857142
Bayside,3193,black rock,D20,Disorderly and offensive conduct,4.777777777777779
Bayside,3193,black rock,D30,Public nuisance offences,1.3333333333333333
Bayside,3193,black rock,D40,Public security offences,1.0
Bayside,3193,black rock,E10,Justice procedures,1.7142857142857142
Bayside,3193,black rock,E20,Breaches of orders,6.6
Bayside,3193,black rock,F10,Regulatory driving offences,1.0
Bayside,3193,black rock,F20,Transport regulation offences,1.6666666666666667
Bayside,3193,black rock,F30,Other government regulatory offences,1.0
Bayside,3193,black rock,F90,Miscellaneous offences,5.5
Bayside,3193,black rock,Other,crimes against the person,3.0
Boroondara,3101,kew,A50,Robbery,4.7
Boroondara,3101,kew,A70,"Stalking, harassment and threatening behaviour",12.0
Boroondara,3101,kew,A80,Dangerous and negligent acts endangering people,6.7
Boroondara,3101,kew,B10,Arson,4.333333333333333
Boroondara,3101,kew,B60,Bribery,1.0
Boroondara,3101,kew,C10,Drug dealing and trafficking,4.1
Boroondara,3101,kew,C20,Cultivate or manufacture drugs,2.875
Boroondara,3101,kew,C30,Drug use and possession,32.3
Boroondara,3101,kew,D10,Weapons and explosives offences,12.4
Boroondara,3101,kew,D20,Disorderly and offensive conduct,23.0
Boroondara,3101,kew,D30,Public nuisance offences,3.5
Boroondara,3101,kew,D40,Public security offences,1.0
Boroondara,3101,kew,E10,Justice procedures,10.3
Boroondara,3101,kew,E20,Breaches of orders,43.7
Boroondara,3101,kew,F30,Other government regulatory offences,1.0
Boroondara,3101,kew,F90,Miscellaneous offences,16.2
Boroondara,3101,kew,Other,crimes against the person,24.1
Boroondara,3102,kew east,A20,Assault and related offences,12.1
Boroondara,3102,kew east,A50,Robbery,2.5
Boroondara,3102,kew east,A70,"Stalking, harassment and threatening behaviour",3.0
Boroondara,3102,kew east,A80,Dangerous and negligent acts endangering people,1.8888888888888888
Boroondara,3102,kew east,B10,Arson,1.5
Boroondara,3102,kew east,B20,Property damage,24.0
Boroondara,3102,kew east,B30,Burglary/Break and enter,34.4
Boroondara,3102,kew east,B50,Deception,7.4
Boroondara,3102,kew east,C10,Drug dealing and trafficking,1.3333333333333333
Boroondara,3102,kew east,C20,Cultivate or manufacture drugs,1.0
Boroondara,3102,kew east,C30,Drug use and possession,5.25
Boroondara,3102,kew east,D10,Weapons and explosives offences,2.2857142857142856
Boroondara,3102,kew east,D20,Disorderly and offensive conduct,5.857142857142858
Boroondara,3102,kew east,D30,Public nuisance offences,1.5
Boroondara,3102,kew east,D40,Public security offences,1.0
Boroondara,3102,kew east,E10,Justice procedures,2.4285714285714284
Boroondara,3102,kew east,E20,Breaches of orders,6.777777777777778
Boroondara,3102,kew east,F30,Other government regulatory offences,1.0
Boroondara,3102,kew east,F90,Miscellaneous offences,7.0
Boroondara,3102,kew east,Other,crimes against the person,3.6
Boroondara,3103,balwyn,A20,Assault and related offences,23.5
Boroondara,3103,balwyn,A50,Robbery,2.0
Boroondara,3103,balwyn,A70,"Stalking, harassment and threatening behaviour",5.222222222222221
Boroondara,3103,balwyn,A80,Dangerous and negligent acts endangering people,1.4285714285714286
Boroondara,3103,balwyn,B10,Arson,1.2
Boroondara,3103,balwyn,B20,Property damage,39.8
Boroondara,3103,balwyn,B50,Deception,20.3
Boroondara,3103,balwyn,C10,Drug dealing and trafficking,2.0
Boroondara,3103,balwyn,C20,Cultivate or manufacture drugs,2.0
Boroondara,3103,balwyn,C30,Drug use and possession,8.8
Boroondara,3103,balwyn,D10,Weapons and explosives offences,4.0
Boroondara,3103,balwyn,D20,Disorderly and offensive conduct,6.0
Boroondara,3103,balwyn,D30,Public nuisance offences,1.75
Boroondara,3103,balwyn,E10,Justice procedures,2.6666666666666665
Boroondara,3103,balwyn,E20,Breaches of orders,17.4
Boroondara,3103,balwyn,F90,Miscellaneous offences,5.0
Boroondara,3103,balwyn,Other,crimes against the person,8.4
Boroondara,3104,balwyn north,A20,Assault and related offences,29.0
Boroondara,3104,balwyn north,A50,Robbery,1.375
Boroondara,3104,balwyn north,A70,"Stalking, harassment and threatening behaviour",5.6
Boroondara,3104,balwyn north,A80,Dangerous and negligent acts endangering people,3.4444444444444446
Boroondara,3104,balwyn north,B10,Arson,3.875
Boroondara,3104,balwyn north,B50,Deception,13.1
Boroondara,3104,balwyn north,C10,Drug dealing and trafficking,2.6666666666666665
Boroondara,3104,balwyn north,C20,Cultivate or manufacture drugs,3.0
Boroondara,3104,balwyn north,C30,Drug use and possession,13.0
Boroondara,3104,balwyn north,D10,Weapons and explosives offences,4.5555555555555545
Boroondara,3104,balwyn north,D20,Disorderly and offensive conduct,7.0
Boroondara,3104,balwyn north,D30,Public nuisance offences,1.875
Boroondara,3104,balwyn north,E10,Justice procedures,3.2222222222222223
Boroondara,3104,balwyn north,E20,Breaches of orders,15.7
Boroondara,3104,balwyn north,F10,Regulatory driving offences,1.0
Boroondara,3104,balwyn north,F20,Transport regulation offences,1.0
Boroondara,3104,balwyn north,F90,Miscellaneous offences,3.25
Boroondara,3104,balwyn north,Other,crimes against the person,8.7
Boroondara,3122,hawthorn,A50,Robbery,11.6
Boroondara,3122,hawthorn,A70,"Stalking, harassment and threatening behaviour",9.4
Boroondara,3122,hawthorn,A80,Dangerous and negligent acts endangering people,3.7
Boroondara,3122,hawthorn,B10,Arson,4.2
Boroondara,3122,hawthorn,C10,Drug dealing and trafficking,6.1
Boroondara,3122,hawthorn,C20,Cultivate or manufacture drugs,1.4
Boroondara,3122,hawthorn,C30,Drug use and possession,33.0
Boroondara,3122,hawthorn,C90,Other drug offences,1.0
Boroondara,3122,hawthorn,D10,Weapons and explosives offences,13.2
Boroondara,3122,hawthorn,D30,Public nuisance offences,3.9
Boroondara,3122,hawthorn,D40,Public security offences,1.0
Boroondara,3122,hawthorn,E10,Justice procedures,7.2
Boroondara,3122,hawthorn,E20,Breaches of orders,33.5
Boroondara,3122,hawthorn,F20,Transport regulation offences,1.4
Boroondara,3122,hawthorn,F30,Other government regulatory offences,1.6666666666666667
Boroondara,3122,hawthorn,F90,Miscellaneous offences,26.5
Boroondara,3122,hawthorn,Other,crimes against the person,19.3
Boroondara,3123,hawthorn east,A20,Assault and related offences,25.8
Boroondara,3123,hawthorn east,A50,Robbery,2.7777777777777777
Boroondara,3123,hawthorn east,A70,"Stalking, harassment and threatening behaviour",5.7
Boroondara,3123,hawthorn east,A80,Dangerous and negligent acts endangering people,1.75
Boroondara,3123,hawthorn east,B10,Arson,2.5
Boroondara,3123,hawthorn east,B50,Deception,23.3
Boroondara,3123,hawthorn east,C10,Drug dealing and trafficking,2.625
Boroondara,3123,hawthorn east,C20,Cultivate or manufacture drugs,2.0
Boroondara,3123,hawthorn east,C30,Drug use and possession,6.8
Boroondara,3123,hawthorn east,D10,Weapons and explosives offences,3.7
Boroondara,3123,hawthorn east,D20,Disorderly and offensive conduct,9.3
Boroondara,3123,hawthorn east,D30,Public nuisance offences,2.125
Boroondara,3123,hawthorn east,E10,Justice procedures,3.7
Boroondara,3123,hawthorn east,E20,Breaches of orders,16.1
Boroondara,3123,hawthorn east,F20,Transport regulation offences,1.5
Boroondara,3123,hawthorn east,F30,Other government regulatory offences,1.5
Boroondara,3123,hawthorn east,F90,Miscellaneous offences,12.5
Boroondara,3123,hawthorn east,Other,crimes against the person,8.1
Boroondara,3124,camberwell,A20,Assault and related offences,41.3
Boroondara,3124,camberwell,A50,Robbery,4.8
Boroondara,3124,camberwell,A70,"Stalking, harassment and threatening behaviour",9.8
Boroondara,3124,camberwell,A80,Dangerous and negligent acts endangering people,4.8
Boroondara,3124,camberwell,B10,Arson,2.625
Boroondara,3124,camberwell,C10,Drug dealing and trafficking,2.888888888888889
Boroondara,3124,camberwell,C20,Cultivate or manufacture drugs,1.2857142857142858
Boroondara,3124,camberwell,C30,Drug use and possession,16.4
Boroondara,3124,camberwell,D10,Weapons and explosives offences,8.0
Boroondara,3124,camberwell,D20,Disorderly and offensive conduct,23.5
Boroondara,3124,camberwell,D30,Public nuisance offences,5.0
Boroondara,3124,camberwell,D40,Public security offences,1.0
Boroondara,3124,camberwell,E10,Justice procedures,8.888888888888891
Boroondara,3124,camberwell,E20,Breaches of orders,34.0
Boroondara,3124,camberwell,F20,Transport regulation offences,2.2
Boroondara,3124,camberwell,F90,Miscellaneous offences,9.333333333333334
Boroondara,3124,camberwell,Other,crimes against the person,13.7
Boroondara,3124,glen iris,A20,Assault and related offences,2.25
Boroondara,3124,glen iris,A50,Robbery,1.0
Boroondara,3124,glen iris,A70,"Stalking, harassment and threatening behaviour",1.0
Boroondara,3124,glen iris,A80,Dangerous and negligent acts endangering people,1.5
Boroondara,3124,glen iris,B10,Arson,1.0
Boroondara,3124,glen iris,B20,Property damage,5.375
Boroondara,3124,glen iris,B30,Burglary/Break and enter,1.3333333333333333
Boroondara,3124,glen iris,B40,Theft,9.75
Boroondara,3124,glen iris,B50,Deception,2.6
Boroondara,3124,glen iris,C10,Drug dealing and trafficking,2.0
Boroondara,3124,glen iris,C30,Drug use and possession,2.833333333333333
Boroondara,3124,glen iris,D10,Weapons and explosives offences,1.0
Boroondara,3124,glen iris,D20,Disorderly and offensive conduct,3.888888888888889
Boroondara,3124,glen iris,D30,Public nuisance offences,1.0
Boroondara,3124,glen iris,E10,Justice procedures,1.2
Boroondara,3124,glen iris,E20,Breaches of orders,1.5
Boroondara,3124,glen iris,F90,Miscellaneous offences,9.0
Boroondara,3124,glen iris,Other,crimes against the person,1.0
Boroondara,3126,canterbury,A20,Assault and related offences,9.6
Boroondara,3126,canterbury,A50,Robbery,1.7777777777777777
Boroondara,3126,canterbury,A70,"Stalking, harassment and threatening behaviour",3.0
Boroondara,3126,canterbury,A80,Dangerous and negligent acts endangering people,1.6666666666666667
Boroondara,3126,canterbury,B10,Arson,1.75
Boroondara,3126,canterbury,B20,Property damage,21.7
Boroondara,3126,canterbury,B30,Burglary/Break and enter,46.8
Boroondara,3126,canterbury,B50,Deception,5.111111111111111
Boroondara,3126,canterbury,C10,Drug dealing and trafficking,2.0
Boroondara,3126,canterbury,C30,Drug use and possession,2.6666666666666665
Boroondara,3126,canterbury,D10,Weapons and explosives offences,1.875
Boroondara,3126,canterbury,D20,Disorderly and offensive conduct,3.1
Boroondara,3126,canterbury,D30,Public nuisance offences,1.1428571428571428
Boroondara,3126,canterbury,E10,Justice procedures,1.6
Boroondara,3126,canterbury,E20,Breaches of orders,5.8888888888888875
Boroondara,3126,canterbury,F90,Miscellaneous offences,1.0
Boroondara,3126,canterbury,Other,crimes against the person,5.5555555555555545
Boroondara,3127,mont albert,B30,Burglary/Break and enter,3.1428571428571432
Boroondara,3127,mont albert,B40,Theft,1.625
Boroondara,3127,surrey hills,A20,Assault and related offences,11.8
Boroondara,3127,surrey hills,A50,Robbery,1.5
Boroondara,3127,surrey hills,A70,"Stalking, harassment and threatening behaviour",2.6
Boroondara,3127,surrey hills,A80,Dangerous and negligent acts endangering people,1.0
Boroondara,3127,surrey hills,B10,Arson,1.0
Boroondara,3127,surrey hills,B20,Property damage,28.8
Boroondara,3127,surrey hills,B30,Burglary/Break and enter,47.7
Boroondara,3127,surrey hills,B50,Deception,7.9
Boroondara,3127,surrey hills,C10,Drug dealing and trafficking,1.5
Boroondara,3127,surrey hills,C30,Drug use and possession,3.333333333333333
Boroondara,3127,surrey hills,D10,Weapons and explosives offences,2.0
Boroondara,3127,surrey hills,D20,Disorderly and offensive conduct,2.4
Boroondara,3127,surrey hills,D30,Public nuisance offences,1.1666666666666667
Boroondara,3127,surrey hills,E10,Justice procedures,1.625
Boroondara,3127,surrey hills,E20,Breaches of orders,7.222222222222222
Boroondara,3127,surrey hills,F20,Transport regulation offences,1.0
Boroondara,3127,surrey hills,F90,Miscellaneous offences,11.0
Boroondara,3127,surrey hills,Other,crimes against the person,2.7
Boroondara,3146,ashburton,B20,Property damage,1.0
Boroondara,3146,ashburton,C30,Drug use and possession,1.3333333333333333
Boroondara,3146,glen iris,A20,Assault and related offences,16.2
Boroondara,3146,glen iris,A50,Robbery,1.8333333333333333
Boroondara,3146,glen iris,A70,"Stalking, harassment and threatening behaviour",4.4
Boroondara,3146,glen iris,A80,Dangerous and negligent acts endangering people,1.5
Boroondara,3146,glen iris,B10,Arson,2.375
Boroondara,3146,glen iris,B20,Property damage,34.9
Boroondara,3146,glen iris,B50,Deception,10.4
Boroondara,3146,glen iris,B60,Bribery,1.0
Boroondara,3146,glen iris,C10,Drug dealing and trafficking,2.6
Boroondara,3146,glen iris,C20,Cultivate or manufacture drugs,1.25
Boroondara,3146,glen iris,C30,Drug use and possession,7.875
Boroondara,3146,glen iris,D10,Weapons and explosives offences,3.0
Boroondara,3146,glen iris,D20,Disorderly and offensive conduct,3.333333333333333
Boroondara,3146,glen iris,D30,Public nuisance offences,1.1428571428571428
Boroondara,3146,glen iris,E10,Justice procedures,3.7142857142857135
Boroondara,3146,glen iris,E20,Breaches of orders,10.7
Boroondara,3146,glen iris,F20,Transport regulation offences,1.0
Boroondara,3146,glen iris,F90,Miscellaneous offences,4.5
Boroondara,3146,glen iris,Other,crimes against the person,4.4444444444444455
Boroondara,3147,ashburton,A20,Assault and related offences,26.7
Boroondara,3147,ashburton,A50,Robbery,2.6666666666666665
Boroondara,3147,ashburton,A70,"Stalking, harassment and threatening behaviour",4.777777777777779
Boroondara,3147,ashburton,A80,Dangerous and negligent acts endangering people,2.625
Boroondara,3147,ashburton,B10,Arson,3.2222222222222223
Boroondara,3147,ashburton,B50,Deception,13.8
Boroondara,3147,ashburton,C10,Drug dealing and trafficking,2.6666666666666665
Boroondara,3147,ashburton,C20,Cultivate or manufacture drugs,2.0
Boroondara,3147,ashburton,C30,Drug use and possession,9.5
Boroondara,3147,ashburton,D10,Weapons and explosives offences,5.4
Boroondara,3147,ashburton,D20,Disorderly and offensive conduct,6.0
Boroondara,3147,ashburton,D30,Public nuisance offences,1.8333333333333333
Boroondara,3147,ashburton,E10,Justice procedures,6.0
Boroondara,3147,ashburton,E20,Breaches of orders,21.4
Boroondara,3147,ashburton,F20,Transport regulation offences,1.75
Boroondara,3147,ashburton,F30,Other government regulatory offences,1.0
Boroondara,3147,ashburton,F90,Miscellaneous offences,22.0
