LGA_2006_Code,LGA_2006_Name,POA_2006_Code,POA_2006_Name,Ratio,Percent
10050,Albury (C),2640,2640,1,100
10050,Albury (C),2641,2641,1,100
10050,Albury (C),2642,2642,0.139574,13.9574
10110,Armidale Dumaresq (A),2350,2350,0.948009,94.8009
10150,Ashfield (A),2045,2045,1,100
10150,Ashfield (A),2130,2130,1,100
10150,Ashfield (A),2131,2131,1,100
10150,Ashfield (A),2132,2132,0.42284,42.284
10150,Ashfield (A),2133,2133,0.0838592,8.38592
10150,Ashfield (A),2193,2193,0.0429783,4.29783
10200,Auburn (A),2127,2127,1,100
10200,Auburn (A),2128,2128,1,100
10200,Auburn (A),2140,2140,0.115429,11.5429
10200,Auburn (A),2141,2141,1,100
10200,Auburn (A),2143,2143,0.567279,56.7279
10200,Auburn (A),2144,2144,1,100
10250,Ballina (A),2477,2477,1,100
10250,Ballina (A),2478,2478,1,100
10250,Ballina (A),2479,2479,0.349126,34.9126
10300,Balranald (A),2711,2711,0.042973,4.2973
10300,Balranald (A),2715,2715,1,100
10300,Balranald (A),2734,2734,1,100
10300,Balranald (A),2737,2737,1,100
10350,Bankstown (C),2143,2143,0.432721,43.2721
10350,Bankstown (C),2161,2161,0.0192594,1.92594
10350,Bankstown (C),2162,2162,0.952295,95.2295
10350,Bankstown (C),2163,2163,0.440607,44.0607
10350,Bankstown (C),2190,2190,0.921535,92.1535
10350,Bankstown (C),2196,2196,0.25081,25.081
10350,Bankstown (C),2197,2197,1,100
10350,Bankstown (C),2198,2198,1,100
10350,Bankstown (C),2199,2199,1,100
10350,Bankstown (C),2200,2200,1,100
10350,Bankstown (C),2211,2211,1,100
10350,Bankstown (C),2212,2212,1,100
10350,Bankstown (C),2213,2213,1,100
10350,Bankstown (C),2214,2214,1,100
10470,Bathurst Regional (A),2583,2583,0.0294118,2.94118
10470,Bathurst Regional (A),2795,2795,0.959346,95.9346
10500,Baulkham Hills (A),2117,2117,0.204114,20.4114
10500,Baulkham Hills (A),2118,2118,0.603863,60.3863
10500,Baulkham Hills (A),2125,2125,0.792628,79.2628
10500,Baulkham Hills (A),2151,2151,0.457285,45.7285
10500,Baulkham Hills (A),2152,2152,0.487577,48.7577
10500,Baulkham Hills (A),2153,2153,0.785919,78.5919
10500,Baulkham Hills (A),2154,2154,0.840477,84.0477
10500,Baulkham Hills (A),2155,2155,0.873495,87.3495
10500,Baulkham Hills (A),2156,2156,1,100
10500,Baulkham Hills (A),2157,2157,0.583491,58.3491
10500,Baulkham Hills (A),2158,2158,0.319356,31.9356
10500,Baulkham Hills (A),2756,2756,0.062439,6.2439
10500,Baulkham Hills (A),2765,2765,0.133062,13.3062
10550,Bega Valley (A),2546,2546,0.216031,21.6031
10550,Bega Valley (A),2548,2548,1,100
10550,Bega Valley (A),2549,2549,1,100
10550,Bega Valley (A),2550,2550,1,100
10550,Bega Valley (A),2551,2551,0.999999,99.9999
10600,Bellingen (A),2453,2453,0.871824,87.1824
10600,Bellingen (A),2454,2454,1,99.9999
10600,Bellingen (A),2455,2455,1,100
10650,Berrigan (A),2647,2647,0.0921953,9.21953
10650,Berrigan (A),2712,2712,0.999999,99.9999
10650,Berrigan (A),2713,2713,1,100
10650,Berrigan (A),2714,2714,1,100
10650,Berrigan (A),2716,2716,0.113651,11.3651
10650,Berrigan (A),3644,3644,0.178549,17.8549
10750,Blacktown (C),2146,2146,0.232255,23.2254
10750,Blacktown (C),2147,2147,1,100
10750,Blacktown (C),2148,2148,0.981917,98.1917
10750,Blacktown (C),2155,2155,0.126505,12.6505
10750,Blacktown (C),2760,2760,0.0165963,1.65963
10750,Blacktown (C),2761,2761,1,100
10750,Blacktown (C),2762,2762,1,100
10750,Blacktown (C),2763,2763,1,100
10750,Blacktown (C),2765,2765,0.495513,49.5513
10750,Blacktown (C),2766,2766,1,99.9999
10750,Blacktown (C),2767,2767,0.999999,99.9999
10750,Blacktown (C),2768,2768,1,100
10750,Blacktown (C),2770,2770,1,100
10800,Bland (A),2665,2665,0.200168,20.0168
10800,Bland (A),2668,2668,1,100
10800,Bland (A),2669,2669,0.601015,60.1015
10800,Bland (A),2671,2671,0.973445,97.3445
10800,Bland (A),2721,2721,0.484444,48.4444
10850,Blayney (A),2583,2583,0.0536053,5.36053
10850,Blayney (A),2791,2791,1,100
10850,Blayney (A),2792,2792,1,100
10850,Blayney (A),2795,2795,0.00241825,0.241825
10850,Blayney (A),2797,2797,1,100
10850,Blayney (A),2798,2798,0.770398,77.0398
10850,Blayney (A),2799,2799,1,100
10900,Blue Mountains (C),2773,2773,1,100
10900,Blue Mountains (C),2774,2774,1,100
10900,Blue Mountains (C),2776,2776,1,100
10900,Blue Mountains (C),2777,2777,1,100
10900,Blue Mountains (C),2778,2778,1,100
10900,Blue Mountains (C),2779,2779,1,100
10900,Blue Mountains (C),2780,2780,1,100
10900,Blue Mountains (C),2782,2782,1,100
10900,Blue Mountains (C),2783,2783,1,100
10900,Blue Mountains (C),2784,2784,1,100
10900,Blue Mountains (C),2785,2785,1,100
10900,Blue Mountains (C),2786,2786,1,100
10950,Bogan (A),2825,2825,0.897728,89.7728
10950,Bogan (A),2831,2831,0.370068,37.0068
10950,Bogan (A),2877,2877,0.0201246,2.01246
11000,Bombala (A),2632,2632,1,100
11000,Bombala (A),2633,2633,1,100
11050,Boorowa (A),2586,2586,0.924554,92.4554
11050,Boorowa (A),2794,2794,0.0209949,2.09949
11100,Botany Bay (C),2018,2018,0.662107,66.2107
11100,Botany Bay (C),2019,2019,1,100
11100,Botany Bay (C),2020,2020,1,100
11100,Botany Bay (C),2032,2032,0.0790738,7.90738
11100,Botany Bay (C),2035,2035,0.0613991,6.13991
11100,Botany Bay (C),2036,2036,0.223331,22.3331
11150,Bourke (A),2831,2831,0.12517,12.517
11150,Bourke (A),2840,2840,0.981095,98.1095
11200,Brewarrina (A),2831,2831,0.367347,36.7347
11200,Brewarrina (A),2832,2832,0.0298132,2.98132
11200,Brewarrina (A),2839,2839,1,100
11250,Broken Hill (C),2880,2880,0.965435,96.5435
11300,Burwood (A),2132,2132,0.57716,57.716
11300,Burwood (A),2133,2133,0.516734,51.6734
11300,Burwood (A),2134,2134,1,100
11300,Burwood (A),2135,2135,0.183926,18.3926
11300,Burwood (A),2136,2136,1,100
11350,Byron (A),2479,2479,0.650874,65.0874
11350,Byron (A),2480,2480,0.0384546,3.84546
11350,Byron (A),2481,2481,1,100
11350,Byron (A),2482,2482,1,100
11350,Byron (A),2483,2483,0.837003,83.7003
11400,Cabonne (A),2798,2798,0.229602,22.9602
11400,Cabonne (A),2800,2800,0.0950624,9.50624
11400,Cabonne (A),2804,2804,0.779184,77.9184
11400,Cabonne (A),2805,2805,0.326675,32.6675
11400,Cabonne (A),2806,2806,0.840694,84.0694
11400,Cabonne (A),2864,2864,1,100
11400,Cabonne (A),2865,2865,1,100
11400,Cabonne (A),2866,2866,0.950439,95.0439
11400,Cabonne (A),2867,2867,1,100
11400,Cabonne (A),2868,2868,1,100
11450,Camden (A),2179,2179,0.403411,40.3411
11450,Camden (A),2557,2557,0.647655,64.7655
11450,Camden (A),2567,2567,1,100
11450,Camden (A),2570,2570,0.616111,61.6111
11500,Campbelltown (C),2167,2167,1,100
11500,Campbelltown (C),2174,2174,0.425,42.5
11500,Campbelltown (C),2558,2558,1,100
11500,Campbelltown (C),2559,2559,1,100
11500,Campbelltown (C),2560,2560,0.975037,97.5037
11500,Campbelltown (C),2563,2563,1,100
11500,Campbelltown (C),2564,2564,1,100
11500,Campbelltown (C),2565,2565,0.914856,91.4856
11500,Campbelltown (C),2566,2566,1,100
11520,Canada Bay (A),2046,2046,1,100
11520,Canada Bay (A),2047,2047,1,100
11520,Canada Bay (A),2135,2135,0.0490417,4.90417
11520,Canada Bay (A),2137,2137,1,100
11520,Canada Bay (A),2138,2138,1,100
11550,Canterbury (C),2133,2133,0.399407,39.9407
11550,Canterbury (C),2191,2191,0.783599,78.3599
11550,Canterbury (C),2192,2192,1,100
11550,Canterbury (C),2193,2193,0.957022,95.7022
11550,Canterbury (C),2194,2194,1,100
11550,Canterbury (C),2195,2195,1,100
11550,Canterbury (C),2196,2196,0.74919,74.919
11550,Canterbury (C),2206,2206,1,100
11550,Canterbury (C),2208,2208,0.509905,50.9905
11550,Canterbury (C),2209,2209,0.325341,32.5341
11550,Canterbury (C),2210,2210,0.192796,19.2796
11600,Carrathool (A),2652,2652,0.0658672,6.58672
11600,Carrathool (A),2669,2669,0.205258,20.5258
11600,Carrathool (A),2675,2675,1,100
11600,Carrathool (A),2680,2680,0.0113172,1.13172
11600,Carrathool (A),2711,2711,0.0259459,2.59459
11600,Carrathool (A),2877,2877,0.0110206,1.10206
11700,Central Darling (A),2835,2835,0.0271454,2.71454
11700,Central Darling (A),2836,2836,1,100
11700,Central Darling (A),2878,2878,1,100
11700,Central Darling (A),2879,2879,1,100
11700,Central Darling (A),2880,2880,0.000947678,0.0947678
11720,Cessnock (C),2321,2321,0.153274,15.3274
11720,Cessnock (C),2322,2322,0.0186613,1.86613
11720,Cessnock (C),2323,2323,0.0335964,3.35964
11720,Cessnock (C),2325,2325,1,100
11720,Cessnock (C),2326,2326,1,99.9999
11720,Cessnock (C),2327,2327,1,100
11720,Cessnock (C),2330,2330,0.0138182,1.38182
11720,Cessnock (C),2334,2334,0.66601,66.601
11720,Cessnock (C),2335,2335,0.60618,60.618
11730,Clarence Valley (A),2450,2450,0.0135372,1.35372
11730,Clarence Valley (A),2453,2453,0.128176,12.8176
11730,Clarence Valley (A),2460,2460,1,100
11730,Clarence Valley (A),2462,2462,0.999999,99.9999
11730,Clarence Valley (A),2463,2463,1,100
11730,Clarence Valley (A),2464,2464,1,100
11730,Clarence Valley (A),2465,2465,1,100
11730,Clarence Valley (A),2466,2466,1,100
11730,Clarence Valley (A),2469,2469,0.392621,39.2621
11750,Cobar (A),2672,2672,0.064536,6.4536
11750,Cobar (A),2831,2831,0.137415,13.7415
11750,Cobar (A),2835,2835,0.972854,97.2854
11750,Cobar (A),2877,2877,0.0649257,6.49257
11800,Coffs Harbour (C),2440,2440,0.0822565,8.22565
11800,Coffs Harbour (C),2450,2450,0.986463,98.6463
11800,Coffs Harbour (C),2452,2452,1,100
11800,Coffs Harbour (C),2456,2456,1,100
11860,Conargo (A),2710,2710,0.150608,15.0608
11860,Conargo (A),2716,2716,0.0568256,5.68256
12000,Coolamon (A),2652,2652,0.132241,13.2241
12000,Coolamon (A),2665,2665,0.273339,27.3339
12000,Coolamon (A),2701,2701,1,100
12000,Coolamon (A),2702,2702,0.763514,76.3514
12050,Cooma-Monaro (A),2620,2620,0.0233048,2.33048
12050,Cooma-Monaro (A),2621,2621,0.0318949,3.18949
12050,Cooma-Monaro (A),2626,2626,1,100
12050,Cooma-Monaro (A),2630,2630,0.898271,89.8271
12050,Cooma-Monaro (A),2631,2631,1,100
12150,Coonamble (A),2828,2828,0.780604,78.0604
12150,Coonamble (A),2829,2829,0.969729,96.9729
12200,Cootamundra (A),2588,2588,1,100
12200,Cootamundra (A),2590,2590,0.931143,93.1143
12200,Cootamundra (A),2594,2594,0.0132287,1.32287
12200,Cootamundra (A),2725,2725,1,100
12300,Corowa Shire (A),2643,2643,1,100
12300,Corowa Shire (A),2646,2646,0.925382,92.5382
12300,Corowa Shire (A),2647,2647,0.907804,90.7804
12350,Cowra (A),2793,2793,1,100
12350,Cowra (A),2794,2794,0.979005,97.9005
12350,Cowra (A),2804,2804,0.220816,22.0816
12350,Cowra (A),2805,2805,0.673326,67.3326
12350,Cowra (A),2808,2808,1,100
12500,Deniliquin (A),2710,2710,0.706006,70.6006
12600,Dubbo (C),2830,2830,0.970723,97.0723
12700,Dungog (A),2311,2311,1,100
12700,Dungog (A),2321,2321,0.123464,12.3464
12700,Dungog (A),2420,2420,1,100
12700,Dungog (A),2421,2421,1,100
12750,Eurobodalla (A),2536,2536,0.985528,98.5528
12750,Eurobodalla (A),2537,2537,1,100
12750,Eurobodalla (A),2545,2545,1,100
12750,Eurobodalla (A),2546,2546,0.783969,78.3969
12850,Fairfield (C),2161,2161,0.137218,13.7218
12850,Fairfield (C),2163,2163,0.559393,55.9393
12850,Fairfield (C),2164,2164,0.879771,87.9771
12850,Fairfield (C),2165,2165,1,100
12850,Fairfield (C),2166,2166,1,100
12850,Fairfield (C),2170,2170,0.0991666,9.91666
12850,Fairfield (C),2175,2175,1,100
12850,Fairfield (C),2176,2176,1,100
12850,Fairfield (C),2177,2177,1,100
12850,Fairfield (C),2178,2178,0.16619,16.619
12900,Forbes (A),2806,2806,0.159306,15.9306
12900,Forbes (A),2871,2871,1,100
12900,Forbes (A),2877,2877,0.0229995,2.29995
12950,Gilgandra (A),2827,2827,0.974631,97.4631
12950,Gilgandra (A),2828,2828,0.219396,21.9396
12950,Gilgandra (A),2830,2830,0.00395145,0.395145
13010,Glen Innes Severn (A),2365,2365,0.0654557,6.54557
13010,Glen Innes Severn (A),2370,2370,0.969047,96.9047
13010,Glen Innes Severn (A),2371,2371,0.835931,83.5931
13050,Gloucester (A),2422,2422,0.953148,95.3148
13100,Gosford (C),2083,2083,0.403169,40.3169
13100,Gosford (C),2250,2250,0.991439,99.1439
13100,Gosford (C),2251,2251,1,100
13100,Gosford (C),2256,2256,1,100
13100,Gosford (C),2257,2257,1,100
13100,Gosford (C),2260,2260,1,100
13100,Gosford (C),2775,2775,0.28077,28.077
13310,Goulburn Mulwaree (A),2579,2579,0.510036,51.0036
13310,Goulburn Mulwaree (A),2580,2580,0.932988,93.2988
13350,Greater Taree (C),2424,2424,1,100
13350,Greater Taree (C),2426,2426,1,100
13350,Greater Taree (C),2427,2427,1,100
13350,Greater Taree (C),2429,2429,0.945622,94.5622
13350,Greater Taree (C),2430,2430,0.973857,97.3857
13350,Greater Taree (C),2443,2443,0.126297,12.6297
13370,Greater Hume Shire (A),2642,2642,0.71751,71.751
13370,Greater Hume Shire (A),2644,2644,1,100
13370,Greater Hume Shire (A),2658,2658,0.84978,84.978
13370,Greater Hume Shire (A),2659,2659,1,100
13370,Greater Hume Shire (A),2660,2660,1,100
13400,Great Lakes (A),2312,2312,1,100
13400,Great Lakes (A),2324,2324,0.208755,20.8755
13400,Great Lakes (A),2415,2415,1,100
13400,Great Lakes (A),2422,2422,0.0468533,4.68533
13400,Great Lakes (A),2423,2423,1,100
13400,Great Lakes (A),2425,2425,1,100
13400,Great Lakes (A),2428,2428,1,100
13400,Great Lakes (A),2430,2430,0.0261428,2.61428
13450,Griffith (C),2680,2680,0.988683,98.8683
13450,Griffith (C),2681,2681,1,100
13500,Gundagai (A),2722,2722,0.903568,90.3568
13500,Gundagai (A),2727,2727,1,100
13500,Gundagai (A),2729,2729,0.11005,11.005
13550,Gunnedah (A),2340,2340,0.00465549,0.465549
13550,Gunnedah (A),2379,2379,0.576,57.6
13550,Gunnedah (A),2380,2380,1,100
13550,Gunnedah (A),2381,2381,1,100
13550,Gunnedah (A),2382,2382,0.0493151,4.93151
13650,Guyra (A),2350,2350,0.00656988,0.656988
13650,Guyra (A),2359,2359,0.251276,25.1276
13650,Guyra (A),2365,2365,0.934544,93.4544
13650,Guyra (A),2369,2369,0.916149,91.6149
13660,Gwydir (A),2347,2347,0.16998,16.998
13660,Gwydir (A),2359,2359,0.160714,16.0714
13660,Gwydir (A),2401,2401,1,100
13660,Gwydir (A),2402,2402,1,100
13660,Gwydir (A),2404,2404,1,100
13660,Gwydir (A),2408,2408,1,100
13660,Gwydir (A),2411,2411,1,100
13700,Harden (A),2585,2585,1,100
13700,Harden (A),2587,2587,1,100
13700,Harden (A),2726,2726,1,100
13750,Hastings (A),2429,2429,0.054378,5.4378
13750,Hastings (A),2439,2439,1,100
13750,Hastings (A),2441,2441,0.336819,33.6819
13750,Hastings (A),2443,2443,0.873703,87.3703
13750,Hastings (A),2444,2444,1,100
13750,Hastings (A),2445,2445,1,100
13750,Hastings (A),2446,2446,1,100
13800,Hawkesbury (C),2753,2753,0.796388,79.6388
13800,Hawkesbury (C),2754,2754,1,100
13800,Hawkesbury (C),2755,2755,1,100
13800,Hawkesbury (C),2756,2756,0.937561,93.7561
13800,Hawkesbury (C),2757,2757,1,100
13800,Hawkesbury (C),2758,2758,0.999999,99.9999
13800,Hawkesbury (C),2765,2765,0.27622,27.622
13800,Hawkesbury (C),2775,2775,0.550641,55.0641
13850,Hay (A),2711,2711,0.912702,91.2702
13950,Holroyd (C),2142,2142,0.0735101,7.35101
13950,Holroyd (C),2145,2145,0.772309,77.2309
13950,Holroyd (C),2146,2146,0.0832473,8.32473
13950,Holroyd (C),2148,2148,0.0180829,1.80829
13950,Holroyd (C),2150,2150,0.0812542,8.12542
13950,Holroyd (C),2160,2160,0.79273,79.273
13950,Holroyd (C),2161,2161,0.400061,40.0061
13950,Holroyd (C),2164,2164,0.120229,12.0229
14000,Hornsby (A),2076,2076,0.408132,40.8132
14000,Hornsby (A),2077,2077,1,100
14000,Hornsby (A),2079,2079,1,100
14000,Hornsby (A),2080,2080,1,100
14000,Hornsby (A),2081,2081,1,100
14000,Hornsby (A),2082,2082,1,100
14000,Hornsby (A),2083,2083,0.596831,59.6831
14000,Hornsby (A),2118,2118,0.14318,14.318
14000,Hornsby (A),2119,2119,1,100
14000,Hornsby (A),2120,2120,1,100
14000,Hornsby (A),2121,2121,0.725623,72.5623
14000,Hornsby (A),2122,2122,0.0303136,3.03136
14000,Hornsby (A),2125,2125,0.207372,20.7372
14000,Hornsby (A),2126,2126,1,100
14000,Hornsby (A),2154,2154,0.159523,15.9523
14000,Hornsby (A),2157,2157,0.416508,41.6508
14000,Hornsby (A),2158,2158,0.680644,68.0644
14000,Hornsby (A),2159,2159,1,100
14000,Hornsby (A),2775,2775,0.16859,16.859
14100,Hunter's Hill (A),2110,2110,1,100
14100,Hunter's Hill (A),2111,2111,0.255184,25.5184
14150,Hurstville (C),2208,2208,0.264343,26.4343
14150,Hurstville (C),2209,2209,0.674659,67.4659
14150,Hurstville (C),2210,2210,0.807204,80.7204
14150,Hurstville (C),2218,2218,0.06468,6.468
14150,Hurstville (C),2220,2220,0.677198,67.7198
14150,Hurstville (C),2222,2222,0.70759,70.759
14150,Hurstville (C),2223,2223,0.731828,73.1828
14200,Inverell (A),2360,2360,1,100
14200,Inverell (A),2361,2361,1,100
14200,Inverell (A),2369,2369,0.0838509,8.38509
14200,Inverell (A),2370,2370,0.030953,3.0953
14200,Inverell (A),2403,2403,1,100
14200,Inverell (A),2410,2410,1,100
14200,Inverell (A),4385,4385,0.0978078,9.78078
14250,Jerilderie (A),2700,2700,0.0720478,7.20478
14250,Jerilderie (A),2716,2716,0.829524,82.9524
14300,Junee (A),2590,2590,0.0688565,6.88565
14300,Junee (A),2650,2650,0.00425792,0.425792
14300,Junee (A),2652,2652,0.169904,16.9904
14300,Junee (A),2663,2663,0.999999,99.9999
14300,Junee (A),2666,2666,0.0536188,5.36188
14350,Kempsey (A),2431,2431,1,100
14350,Kempsey (A),2440,2440,0.917744,91.7743
14350,Kempsey (A),2441,2441,0.456062,45.6062
14400,Kiama (A),2533,2533,1,100
14400,Kiama (A),2534,2534,1,100
14450,Kogarah (A),2217,2217,0.365498,36.5498
14450,Kogarah (A),2218,2218,0.698984,69.8984
14450,Kogarah (A),2219,2219,0.2073,20.7299
14450,Kogarah (A),2220,2220,0.322802,32.2802
14450,Kogarah (A),2221,2221,1,100
14450,Kogarah (A),2222,2222,0.29241,29.241
14450,Kogarah (A),2223,2223,0.268172,26.8172
14500,Ku-ring-gai (A),2069,2069,0.67397,67.397
14500,Ku-ring-gai (A),2070,2070,1,100
14500,Ku-ring-gai (A),2071,2071,1,100
14500,Ku-ring-gai (A),2072,2072,1,100
14500,Ku-ring-gai (A),2073,2073,1,100
14500,Ku-ring-gai (A),2074,2074,1,100
14500,Ku-ring-gai (A),2075,2075,1,100
14500,Ku-ring-gai (A),2076,2076,0.591868,59.1868
14550,Kyogle (A),2469,2469,0.31068,31.068
14550,Kyogle (A),2470,2470,0.0430308,4.30308
14550,Kyogle (A),2474,2474,1,100
14550,Kyogle (A),2476,2476,0.639053,63.9053
14550,Kyogle (A),2480,2480,0.0159208,1.59208
14600,Lachlan (A),2669,2669,0.193727,19.3727
14600,Lachlan (A),2671,2671,0.0265554,2.65554
14600,Lachlan (A),2672,2672,0.935463,93.5463
14600,Lachlan (A),2873,2873,1,100
14600,Lachlan (A),2874,2874,0.180608,18.0608
14600,Lachlan (A),2875,2875,0.278221,27.8221
14600,Lachlan (A),2877,2877,0.880929,88.0929
14650,Lake Macquarie (C),2259,2259,0.0616544,6.16544
14650,Lake Macquarie (C),2264,2264,1,100
14650,Lake Macquarie (C),2265,2265,1,100
14650,Lake Macquarie (C),2267,2267,0.999999,99.9999
14650,Lake Macquarie (C),2278,2278,1,100
14650,Lake Macquarie (C),2280,2280,1,100
14650,Lake Macquarie (C),2281,2281,1,100
14650,Lake Macquarie (C),2282,2282,1,100
14650,Lake Macquarie (C),2283,2283,1,100
14650,Lake Macquarie (C),2284,2284,1,100
14650,Lake Macquarie (C),2285,2285,1,100
14650,Lake Macquarie (C),2286,2286,1,100
14650,Lake Macquarie (C),2287,2287,0.0394821,3.94821
14650,Lake Macquarie (C),2289,2289,0.248303,24.8303
14650,Lake Macquarie (C),2290,2290,1,100
14650,Lake Macquarie (C),2305,2305,0.0687466,6.87466
14650,Lake Macquarie (C),2306,2306,0.999999,99.9999
14700,Lane Cove (A),2064,2064,0.13884,13.884
14700,Lane Cove (A),2065,2065,0.202467,20.2467
14700,Lane Cove (A),2066,2066,0.913582,91.3582
14750,Leeton (A),2703,2703,1,100
14750,Leeton (A),2705,2705,1,100
14750,Leeton (A),2706,2706,0.0925926,9.25926
14800,Leichhardt (A),2038,2038,1,100
14800,Leichhardt (A),2039,2039,1,100
14800,Leichhardt (A),2040,2040,1,100
14800,Leichhardt (A),2041,2041,1,100
14850,Lismore (C),2471,2471,0.162113,16.2113
14850,Lismore (C),2472,2472,0.0416667,4.16667
14850,Lismore (C),2480,2480,0.945624,94.5624
14870,Lithgow (C),2787,2787,0.0362538,3.62538
14870,Lithgow (C),2790,2790,1,100
14870,Lithgow (C),2795,2795,0.0122256,1.22256
14870,Lithgow (C),2845,2845,1,100
14870,Lithgow (C),2846,2846,1,100
14870,Lithgow (C),2847,2847,1,100
14870,Lithgow (C),2850,2850,0.00753283,0.753283
14900,Liverpool (C),2168,2168,1,100
14900,Liverpool (C),2170,2170,0.900833,90.0833
14900,Liverpool (C),2171,2171,1,100
14900,Liverpool (C),2172,2172,0.74298,74.298
14900,Liverpool (C),2173,2173,1,100
14900,Liverpool (C),2174,2174,0.575,57.5
14900,Liverpool (C),2178,2178,0.407802,40.7802
14900,Liverpool (C),2179,2179,0.596589,59.6589
14900,Liverpool (C),2555,2555,1,100
14900,Liverpool (C),2556,2556,1,100
14900,Liverpool (C),2557,2557,0.352344,35.2344
14900,Liverpool (C),2565,2565,0.0851441,8.51441
14900,Liverpool (C),2745,2745,0.0468054,4.68054
14920,Liverpool Plains (A),2339,2339,1,100
14920,Liverpool Plains (A),2341,2341,0.999999,99.9999
14920,Liverpool Plains (A),2342,2342,1,100
14920,Liverpool Plains (A),2343,2343,0.972147,97.2147
14950,Lockhart (A),2642,2642,0.0315504,3.15504
14950,Lockhart (A),2645,2645,0.153285,15.3285
14950,Lockhart (A),2655,2655,1,100
14950,Lockhart (A),2656,2656,1,100
14950,Lockhart (A),2658,2658,0.15022,15.022
15050,Maitland (C),2320,2320,1,100
15050,Maitland (C),2321,2321,0.321959,32.1959
15050,Maitland (C),2322,2322,0.674298,67.4298
15050,Maitland (C),2323,2323,0.966404,96.6404
15050,Maitland (C),2324,2324,0.0135763,1.35763
15050,Maitland (C),2334,2334,0.333991,33.3991
15150,Manly (A),2092,2092,0.999999,99.9999
15150,Manly (A),2093,2093,0.57164,57.164
15150,Manly (A),2094,2094,1,100
15150,Manly (A),2095,2095,1,100
15200,Marrickville (A),2042,2042,0.571429,57.1429
15200,Marrickville (A),2044,2044,1,100
15200,Marrickville (A),2048,2048,0.999999,99.9999
15200,Marrickville (A),2049,2049,1,100
15200,Marrickville (A),2050,2050,0.463793,46.3793
15200,Marrickville (A),2203,2203,1,100
15200,Marrickville (A),2204,2204,1,100
15270,Mid-Western Regional (A),2795,2795,0.0065024,0.65024
15270,Mid-Western Regional (A),2848,2848,1,100
15270,Mid-Western Regional (A),2849,2849,1,100
15270,Mid-Western Regional (A),2850,2850,0.992467,99.2467
15270,Mid-Western Regional (A),2852,2852,1,100
15300,Moree Plains (A),2397,2397,0.149425,14.9425
15300,Moree Plains (A),2399,2399,1,100
15300,Moree Plains (A),2400,2400,1,100
15300,Moree Plains (A),2405,2405,1,100
15300,Moree Plains (A),2406,2406,0.809777,80.9777
15300,Moree Plains (A),2409,2409,1,100
15350,Mosman (A),2088,2088,1,100
15350,Mosman (A),2090,2090,0.0472573,4.72573
15500,Murray (A),2710,2710,0.123527,12.3527
15500,Murray (A),2731,2731,1,100
15550,Murrumbidgee (A),2706,2706,0.907407,90.7407
15550,Murrumbidgee (A),2707,2707,1,100
15550,Murrumbidgee (A),2711,2711,0.0183784,1.83784
15650,Muswellbrook (A),2328,2328,1,100
15650,Muswellbrook (A),2333,2333,1,100
15700,Nambucca (A),2441,2441,0.207121,20.7121
15700,Nambucca (A),2447,2447,1,100
15700,Nambucca (A),2448,2448,1,100
15700,Nambucca (A),2449,2449,1,100
15750,Narrabri (A),2356,2356,1,100
15750,Narrabri (A),2382,2382,0.950686,95.0686
15750,Narrabri (A),2388,2388,0.9466,94.66
15750,Narrabri (A),2390,2390,1,100
15750,Narrabri (A),2397,2397,0.850574,85.0574
15800,Narrandera (A),2652,2652,0.0905252,9.05252
15800,Narrandera (A),2665,2665,0.311607,31.1607
15800,Narrandera (A),2700,2700,0.913119,91.3119
15850,Narromine (A),2821,2821,1,100
15850,Narromine (A),2823,2823,0.999999,99.9999
15850,Narromine (A),2830,2830,0.0029251,0.29251
15850,Narromine (A),2869,2869,0.165131,16.5131
15900,Newcastle (C),2287,2287,0.960518,96.0518
15900,Newcastle (C),2289,2289,0.751697,75.1697
15900,Newcastle (C),2291,2291,1,100
15900,Newcastle (C),2292,2292,0.999999,99.9999
15900,Newcastle (C),2293,2293,0.999999,99.9999
15900,Newcastle (C),2294,2294,1,100
15900,Newcastle (C),2295,2295,0.888255,88.8255
15900,Newcastle (C),2296,2296,1,100
15900,Newcastle (C),2297,2297,1,100
15900,Newcastle (C),2298,2298,1,100
15900,Newcastle (C),2299,2299,1,100
15900,Newcastle (C),2300,2300,1,100
15900,Newcastle (C),2302,2302,1,100
15900,Newcastle (C),2303,2303,1,100
15900,Newcastle (C),2304,2304,1,100
15900,Newcastle (C),2305,2305,0.931253,93.1253
15900,Newcastle (C),2307,2307,1,100
15900,Newcastle (C),2322,2322,0.301536,30.1536
15950,North Sydney (A),2060,2060,1,100
15950,North Sydney (A),2061,2061,1,100
15950,North Sydney (A),2062,2062,1,100
15950,North Sydney (A),2065,2065,0.526116,52.6116
15950,North Sydney (A),2089,2089,1,100
15950,North Sydney (A),2090,2090,0.952743,95.2743
16100,Oberon (A),2580,2580,0.0068837,0.68837
16100,Oberon (A),2787,2787,0.853776,85.3776
16100,Oberon (A),2795,2795,0.0167128,1.67128
16150,Orange (C),2800,2800,0.904938,90.4938
16180,Palerang (A),2580,2580,0.00695976,0.695976
16180,Palerang (A),2620,2620,0.10209,10.209
16180,Palerang (A),2621,2621,0.968105,96.8105
16180,Palerang (A),2622,2622,1,100
16180,Palerang (A),2623,2623,1,100
16200,Parkes (A),2869,2869,0.834869,83.4869
16200,Parkes (A),2870,2870,1,100
16200,Parkes (A),2874,2874,0.819392,81.9392
