,place_id,crime_id,average_incident
19343,0,E20,64.5
19344,0,F20,2.25
19345,0,F30,1.3333333333333333
19346,0,F90,12.5
19347,0,Other,13.5
19348,1,A20,105.0
19349,1,A50,3.333333333333333
19350,1,A70,30.5
19351,1,A80,7.9
19352,1,B10,5.8
19353,1,B20,93.6
19354,1,B30,114.5
19355,1,B40,354.9
19356,1,B50,37.9
19357,1,C10,5.9
19358,1,C20,4.1
19359,1,C30,24.2
19360,1,C90,1.0
19361,1,D10,15.5
19362,1,D20,11.4
19363,1,D30,2.4285714285714284
19364,1,E10,7.2
19365,1,E20,64.5
19366,1,F20,2.25
19367,1,F30,1.3333333333333333
19368,1,F90,12.5
19369,1,Other,13.5
19370,2,A20,105.0
19371,2,A50,3.333333333333333
19372,2,A70,30.5
19373,2,A80,7.9
19374,2,B10,5.8
19375,2,B20,93.6
19376,2,B30,114.5
19377,2,B40,354.9
19378,2,B50,37.9
19379,2,C10,5.9
19380,2,C20,4.1
19381,2,C30,24.2
19382,2,C90,1.0
19383,2,D10,15.5
19384,2,D20,11.4
19385,2,D30,2.4285714285714284
19386,2,E10,7.2
19387,2,E20,64.5
19388,2,F20,2.25
19389,2,F30,1.3333333333333333
19390,2,F90,12.5
19391,2,Other,13.5
19392,0,A20,9.4
19393,0,A50,1.25
19394,0,A70,2.0
19395,0,A80,1.0
19396,0,B10,1.6666666666666667
19397,0,B20,14.5
19398,0,B30,32.2
19399,0,B40,106.0
19400,0,B50,4.875
19401,0,C10,1.2
19402,0,C20,1.0
19403,0,C30,1.5
19404,0,D10,1.7777777777777777
19405,0,D20,2.5
19406,0,D30,1.5
19407,0,E10,1.0
19408,0,E20,6.666666666666668
19409,0,F90,4.5
19410,0,Other,2.333333333333333
19411,0,A20,142.2
19412,0,A50,11.5
19413,0,A70,17.1
19414,0,A80,8.7
19415,0,B10,4.8
19416,0,B20,148.0
19417,0,B30,217.0
19418,0,B40,712.7
19419,0,B50,136.8
19420,0,C10,16.0
19421,0,C20,3.333333333333333
19422,0,C30,54.0
19423,0,C90,1.1666666666666667
19424,0,D10,28.2
19425,0,D20,89.7
19426,0,D30,5.0
19427,0,D40,1.0
19428,0,E10,10.7
19429,0,E20,67.4
19430,0,F20,1.8571428571428568
19431,0,F30,1.6
19432,0,F90,59.4
19433,0,Other,27.9
19434,1,A20,9.4
19435,1,A50,1.25
19436,1,A70,2.0
19437,1,A80,1.0
19438,1,B10,1.6666666666666667
19439,1,B20,14.5
19440,1,B30,32.2
19441,1,B40,106.0
19442,1,B50,4.875
19443,1,C10,1.2
19444,1,C20,1.0
19445,1,C30,1.5
19446,1,D10,1.7777777777777777
19447,1,D20,2.5
19448,1,D30,1.5
19449,1,E10,1.0
19450,1,E20,6.666666666666668
19451,1,F90,4.5
19452,1,Other,2.333333333333333
19453,1,A20,142.2
19454,1,A50,11.5
19455,1,A70,17.1
19456,1,A80,8.7
19457,1,B10,4.8
19458,1,B20,148.0
19459,1,B30,217.0
19460,1,B40,712.7
19461,1,B50,136.8
19462,1,C10,16.0
19463,1,C20,3.333333333333333
19464,1,C30,54.0
19465,1,C90,1.1666666666666667
19466,1,D10,28.2
19467,1,D20,89.7
19468,1,D30,5.0
19469,1,D40,1.0
19470,1,E10,10.7
19471,1,E20,67.4
19472,1,F20,1.8571428571428568
19473,1,F30,1.6
19474,1,F90,59.4
19475,1,Other,27.9
19476,2,A20,9.4
19477,2,A50,1.25
19478,2,A70,2.0
19479,2,A80,1.0
19480,2,B10,1.6666666666666667
19481,2,B20,14.5
19482,2,B30,32.2
19483,2,B40,106.0
19484,2,B50,4.875
19485,2,C10,1.2
19486,2,C20,1.0
19487,2,C30,1.5
19488,2,D10,1.7777777777777777
19489,2,D20,2.5
19490,2,D30,1.5
19491,2,E10,1.0
19492,2,E20,6.666666666666668
19493,2,F90,4.5
19494,2,Other,2.333333333333333
19495,2,A20,142.2
19496,2,A50,11.5
19497,2,A70,17.1
19498,2,A80,8.7
19499,2,B10,4.8
19500,2,B20,148.0
19501,2,B30,217.0
19502,2,B40,712.7
19503,2,B50,136.8
19504,2,C10,16.0
19505,2,C20,3.333333333333333
19506,2,C30,54.0
19507,2,C90,1.1666666666666667
19508,2,D10,28.2
19509,2,D20,89.7
19510,2,D30,5.0
19511,2,D40,1.0
19512,2,E10,10.7
19513,2,E20,67.4
19514,2,F20,1.8571428571428568
19515,2,F30,1.6
19516,2,F90,59.4
19517,2,Other,27.9
19518,0,A20,233.9
19519,0,A50,19.9
19520,0,A70,16.5
19521,0,A80,14.5
19522,0,B10,3.7
19523,0,B20,168.8
19524,0,B30,121.3
19525,0,B40,830.7
19526,0,B50,145.1
19527,0,B60,1.0
19528,0,C10,24.2
19529,0,C20,4.0
19530,0,C30,79.3
19531,0,C90,1.1666666666666667
19532,0,D10,38.6
19533,0,D20,312.7
19534,0,D30,12.4
19535,0,D40,1.0
19536,0,E10,15.9
19537,0,E20,52.2
19538,0,F20,2.0
19539,0,F30,12.7
19540,0,F90,96.0
19541,0,Other,45.6
19542,0,A20,9.0
19543,0,A50,2.0
19544,0,A70,1.25
19545,0,A80,1.6
19546,0,B10,1.0
19547,0,B20,14.0
19548,0,B30,11.1
19549,0,B40,68.1
19550,0,B50,7.1
19551,0,C10,1.3333333333333333
19552,0,C20,1.0
19553,0,C30,2.625
19554,0,D10,2.1111111111111107
19555,0,D20,5.4444444444444455
19556,0,D30,1.4
19557,0,E10,1.8571428571428568
19558,0,E20,4.75
19559,0,F20,1.0
19560,0,F30,2.333333333333333
19561,0,F90,4.5
19562,0,Other,1.5
19563,1,A20,233.9
19564,1,A50,19.9
19565,1,A70,16.5
19566,1,A80,14.5
19567,1,B10,3.7
19568,1,B20,168.8
19569,1,B30,121.3
19570,1,B40,830.7
19571,1,B50,145.1
19572,1,B60,1.0
19573,1,C10,24.2
19574,1,C20,4.0
19575,1,C30,79.3
19576,1,C90,1.1666666666666667
19577,1,D10,38.6
19578,1,D20,312.7
19579,1,D30,12.4
19580,1,D40,1.0
19581,1,E10,15.9
19582,1,E20,52.2
19583,1,F20,2.0
19584,1,F30,12.7
19585,1,F90,96.0
19586,1,Other,45.6
19587,1,A20,9.0
19588,1,A50,2.0
19589,1,A70,1.25
19590,1,A80,1.6
19591,1,B10,1.0
19592,1,B20,14.0
19593,1,B30,11.1
19594,1,B40,68.1
19595,1,B50,7.1
19596,1,C10,1.3333333333333333
19597,1,C20,1.0
19598,1,C30,2.625
19599,1,D10,2.1111111111111107
19600,1,D20,5.4444444444444455
19601,1,D30,1.4
19602,1,E10,1.8571428571428568
19603,1,E20,4.75
19604,1,F20,1.0
19605,1,F30,2.333333333333333
19606,1,F90,4.5
19607,1,Other,1.5
19608,2,A20,233.9
19609,2,A50,19.9
19610,2,A70,16.5
19611,2,A80,14.5
19612,2,B10,3.7
19613,2,B20,168.8
19614,2,B30,121.3
19615,2,B40,830.7
19616,2,B50,145.1
19617,2,B60,1.0
19618,2,C10,24.2
19619,2,C20,4.0
19620,2,C30,79.3
19621,2,C90,1.1666666666666667
19622,2,D10,38.6
19623,2,D20,312.7
19624,2,D30,12.4
19625,2,D40,1.0
19626,2,E10,15.9
19627,2,E20,52.2
19628,2,F20,2.0
19629,2,F30,12.7
19630,2,F90,96.0
19631,2,Other,45.6
19632,2,A20,9.0
19633,2,A50,2.0
19634,2,A70,1.25
19635,2,A80,1.6
19636,2,B10,1.0
19637,2,B20,14.0
19638,2,B30,11.1
19639,2,B40,68.1
19640,2,B50,7.1
19641,2,C10,1.3333333333333333
19642,2,C20,1.0
19643,2,C30,2.625
19644,2,D10,2.1111111111111107
19645,2,D20,5.4444444444444455
19646,2,D30,1.4
19647,2,E10,1.8571428571428568
19648,2,E20,4.75
19649,2,F20,1.0
19650,2,F30,2.333333333333333
19651,2,F90,4.5
19652,2,Other,1.5
19653,0,A20,10.4
19654,0,A50,1.6
19655,0,A70,2.75
19656,0,A80,2.7
19657,0,B10,1.3333333333333333
19658,0,B20,20.4
19659,0,B30,24.6
19660,0,B40,122.7
19661,0,B50,10.9
19662,0,C10,1.6666666666666667
19663,0,C20,1.0
19664,0,C30,3.2
19665,0,D10,2.888888888888889
19666,0,D20,4.7
19667,0,D30,2.0
19668,0,E10,2.2
19669,0,E20,6.4
19670,0,F20,1.0
19671,0,F90,2.333333333333333
19672,0,Other,3.7777777777777777
19673,1,A20,10.4
19674,1,A50,1.6
19675,1,A70,2.75
19676,1,A80,2.7
19677,1,B10,1.3333333333333333
19678,1,B20,20.4
19679,1,B30,24.6
19680,1,B40,122.7
19681,1,B50,10.9
19682,1,C10,1.6666666666666667
19683,1,C20,1.0
19684,1,C30,3.2
19685,1,D10,2.888888888888889
19686,1,D20,4.7
19687,1,D30,2.0
19688,1,E10,2.2
19689,1,E20,6.4
19690,1,F20,1.0
19691,1,F90,2.333333333333333
19692,1,Other,3.7777777777777777
19693,2,A20,10.4
19694,2,A50,1.6
19695,2,A70,2.75
19696,2,A80,2.7
19697,2,B10,1.3333333333333333
19698,2,B20,20.4
19699,2,B30,24.6
19700,2,B40,122.7
19701,2,B50,10.9
19702,2,C10,1.6666666666666667
19703,2,C20,1.0
19704,2,C30,3.2
19705,2,D10,2.888888888888889
19706,2,D20,4.7
19707,2,D30,2.0
19708,2,E10,2.2
19709,2,E20,6.4
19710,2,F20,1.0
19711,2,F90,2.333333333333333
19712,2,Other,3.7777777777777777
19713,0,A20,160.8
19714,0,A50,23.6
19715,0,A70,23.8
19716,0,A80,13.6
19717,0,B10,8.1
19718,0,B20,140.0
19719,0,B30,181.1
19720,0,B40,607.2
19721,0,B50,115.3
19722,0,C10,16.9
19723,0,C20,6.0
19724,0,C30,63.8
19725,0,D10,41.2
19726,0,D20,61.7
19727,0,D30,6.7
19728,0,E10,25.3
19729,0,E20,71.2
19730,0,F20,3.0
19731,0,F30,1.25
19732,0,F90,31.285714285714285
19733,0,Other,25.7
19734,1,A20,160.8
19735,1,A50,23.6
19736,1,A70,23.8
19737,1,A80,13.6
19738,1,B10,8.1
19739,1,B20,140.0
19740,1,B30,181.1
19741,1,B40,607.2
19742,1,B50,115.3
19743,1,C10,16.9
19744,1,C20,6.0
19745,1,C30,63.8
19746,1,D10,41.2
19747,1,D20,61.7
19748,1,D30,6.7
19749,1,E10,25.3
19750,1,E20,71.2
19751,1,F20,3.0
19752,1,F30,1.25
19753,1,F90,31.285714285714285
19754,1,Other,25.7
19755,2,A20,160.8
19756,2,A50,23.6
19757,2,A70,23.8
19758,2,A80,13.6
19759,2,B10,8.1
19760,2,B20,140.0
19761,2,B30,181.1
19762,2,B40,607.2
19763,2,B50,115.3
19764,2,C10,16.9
19765,2,C20,6.0
19766,2,C30,63.8
19767,2,D10,41.2
19768,2,D20,61.7
19769,2,D30,6.7
19770,2,E10,25.3
19771,2,E20,71.2
19772,2,F20,3.0
19773,2,F30,1.25
19774,2,F90,31.285714285714285
19775,2,Other,25.7
19776,0,A20,60.2
19777,0,A50,6.7
19778,0,A70,9.9
19779,0,A80,3.5
19780,0,B10,4.9
19781,0,B20,46.0
19782,0,B30,69.6
19783,0,B40,170.2
19784,0,B50,20.3
19785,0,C10,9.5
19786,0,C20,3.0
19787,0,C30,29.5
19788,0,D10,15.9
19789,0,D20,9.1
19790,0,D30,2.333333333333333
19791,0,E10,7.1
19792,0,E20,32.3
19793,0,F20,2.0
19794,0,F30,1.0
19795,0,F90,13.333333333333336
19796,0,Other,9.4
19797,1,A20,60.2
19798,1,A50,6.7
19799,1,A70,9.9
19800,1,A80,3.5
19801,1,B10,4.9
19802,1,B20,46.0
19803,1,B30,69.6
19804,1,B40,170.2
19805,1,B50,20.3
19806,1,C10,9.5
19807,1,C20,3.0
19808,1,C30,29.5
19809,1,D10,15.9
19810,1,D20,9.1
19811,1,D30,2.333333333333333
19812,1,E10,7.1
19813,1,E20,32.3
19814,1,F20,2.0
19815,1,F30,1.0
19816,1,F90,13.333333333333336
19817,1,Other,9.4
19818,2,A20,60.2
19819,2,A50,6.7
19820,2,A70,9.9
19821,2,A80,3.5
19822,2,B10,4.9
19823,2,B20,46.0
19824,2,B30,69.6
19825,2,B40,170.2
19826,2,B50,20.3
19827,2,C10,9.5
19828,2,C20,3.0
19829,2,C30,29.5
19830,2,D10,15.9
19831,2,D20,9.1
19832,2,D30,2.333333333333333
19833,2,E10,7.1
19834,2,E20,32.3
19835,2,F20,2.0
19836,2,F30,1.0
19837,2,F90,13.333333333333336
19838,2,Other,9.4
19839,0,A80,1.0
19840,0,B20,1.0
19841,0,B30,1.0
19842,0,B40,1.0
19843,0,C30,1.0
19844,0,A20,326.3
19845,0,A50,57.7
19846,0,A70,43.7
19847,0,A80,22.5
19848,0,B10,22.5
19849,0,B20,271.3
19850,0,B30,381.9
19851,0,B40,1104.7
19852,0,B50,105.8
19853,0,C10,43.9
19854,0,C20,13.2
19855,0,C30,102.2
19856,0,C90,1.0
19857,0,D10,78.6
19858,0,D20,51.6
19859,0,D30,9.6
19860,0,D40,1.0
19861,0,E10,34.0
19862,0,E20,153.4
19863,0,F10,1.0
19864,0,F20,2.25
19865,0,F30,1.6
19866,0,F90,80.6
19867,0,Other,52.0
19868,1,A80,1.0
19869,1,B20,1.0
19870,1,B30,1.0
19871,1,B40,1.0
19872,1,C30,1.0
19873,1,A20,326.3
19874,1,A50,57.7
19875,1,A70,43.7
19876,1,A80,22.5
19877,1,B10,22.5
19878,1,B20,271.3
19879,1,B30,381.9
19880,1,B40,1104.7
19881,1,B50,105.8
19882,1,C10,43.9
19883,1,C20,13.2
19884,1,C30,102.2
19885,1,C90,1.0
19886,1,D10,78.6
19887,1,D20,51.6
19888,1,D30,9.6
19889,1,D40,1.0
19890,1,E10,34.0
19891,1,E20,153.4
19892,1,F10,1.0
19893,1,F20,2.25
19894,1,F30,1.6
19895,1,F90,80.6
19896,1,Other,52.0
19897,2,A80,1.0
19898,2,B20,1.0
19899,2,B30,1.0
19900,2,B40,1.0
19901,2,C30,1.0
19902,2,A20,326.3
19903,2,A50,57.7
19904,2,A70,43.7
19905,2,A80,22.5
19906,2,B10,22.5
19907,2,B20,271.3
19908,2,B30,381.9
19909,2,B40,1104.7
19910,2,B50,105.8
19911,2,C10,43.9
19912,2,C20,13.2
19913,2,C30,102.2
19914,2,C90,1.0
19915,2,D10,78.6
19916,2,D20,51.6
19917,2,D30,9.6
19918,2,D40,1.0
19919,2,E10,34.0
19920,2,E20,153.4
19921,2,F10,1.0
19922,2,F20,2.25
19923,2,F30,1.6
19924,2,F90,80.6
19925,2,Other,52.0
19926,0,A20,319.8
19927,0,A50,30.7
19928,0,A70,29.8
19929,0,A80,13.8
19930,0,B10,11.5
19931,0,B20,283.3
19932,0,B30,294.9
19933,0,B40,1209.7
19934,0,B50,206.7
19935,0,B60,1.0
19936,0,C10,36.9
19937,0,C20,6.4
19938,0,C30,150.9
19939,0,C90,1.3333333333333333
19940,0,D10,88.0
19941,0,D20,414.6
19942,0,D30,17.7
19943,0,D40,1.1428571428571428
19944,0,E10,46.0
19945,0,E20,142.2
19946,0,F10,1.3333333333333333
19947,0,F20,3.125
19948,0,F30,30.3
19949,0,F90,69.6
19950,0,Other,66.5
19951,1,A20,319.8
19952,1,A50,30.7
19953,1,A70,29.8
19954,1,A80,13.8
19955,1,B10,11.5
19956,1,B20,283.3
19957,1,B30,294.9
19958,1,B40,1209.7
19959,1,B50,206.7
19960,1,B60,1.0
19961,1,C10,36.9
19962,1,C20,6.4
19963,1,C30,150.9
19964,1,C90,1.3333333333333333
19965,1,D10,88.0
19966,1,D20,414.6
19967,1,D30,17.7
19968,1,D40,1.1428571428571428
19969,1,E10,46.0
19970,1,E20,142.2
19971,1,F10,1.3333333333333333
19972,1,F20,3.125
19973,1,F30,30.3
19974,1,F90,69.6
19975,1,Other,66.5
19976,2,A20,319.8
19977,2,A50,30.7
19978,2,A70,29.8
19979,2,A80,13.8
19980,2,B10,11.5
19981,2,B20,283.3
19982,2,B30,294.9
19983,2,B40,1209.7
19984,2,B50,206.7
19985,2,B60,1.0
19986,2,C10,36.9
19987,2,C20,6.4
19988,2,C30,150.9
19989,2,C90,1.3333333333333333
19990,2,D10,88.0
19991,2,D20,414.6
19992,2,D30,17.7
19993,2,D40,1.1428571428571428
19994,2,E10,46.0
19995,2,E20,142.2
19996,2,F10,1.3333333333333333
19997,2,F20,3.125
19998,2,F30,30.3
19999,2,F90,69.6
20000,2,Other,66.5
20001,0,A20,8.0
20002,0,A50,1.5
20003,0,A70,3.0
20004,0,A80,1.4
20005,0,B10,1.8
20006,0,B20,12.1
20007,0,B30,22.0
20008,0,B40,55.3
20009,0,B50,3.7
20010,0,C10,1.8
20011,0,C20,1.0
20012,0,C30,3.333333333333333
20013,0,D10,2.0
20014,0,D20,4.333333333333333
20015,0,D30,1.25
20016,0,D40,1.0
20017,0,E10,1.0
20018,0,E20,4.5
20019,0,F90,10.0
20020,0,Other,4.8
20021,0,A20,29.0
20022,0,A50,2.8
20023,0,A70,4.0
20024,0,A80,2.125
20025,0,B10,2.7142857142857144
20026,0,B20,43.9
20027,0,B30,46.7
20028,0,B40,168.9
20029,0,B50,10.0
20030,0,C10,4.4
20031,0,C20,1.0
20032,0,C30,6.4
20033,0,D10,4.5
20034,0,D20,6.0
20035,0,D30,1.5714285714285714
20036,0,E10,2.4
20037,0,E20,14.111111111111109
20038,0,F10,1.0
20039,0,F90,14.5
20040,0,Other,7.9
20041,1,A20,8.0
20042,1,A50,1.5
20043,1,A70,3.0
20044,1,A80,1.4
20045,1,B10,1.8
20046,1,B20,12.1
20047,1,B30,22.0
20048,1,B40,55.3
20049,1,B50,3.7
20050,1,C10,1.8
20051,1,C20,1.0
20052,1,C30,3.333333333333333
20053,1,D10,2.0
20054,1,D20,4.333333333333333
20055,1,D30,1.25
20056,1,D40,1.0
20057,1,E10,1.0
20058,1,E20,4.5
20059,1,F90,10.0
20060,1,Other,4.8
20061,1,A20,29.0
20062,1,A50,2.8
20063,1,A70,4.0
20064,1,A80,2.125
20065,1,B10,2.7142857142857144
20066,1,B20,43.9
20067,1,B30,46.7
20068,1,B40,168.9
20069,1,B50,10.0
20070,1,C10,4.4
20071,1,C20,1.0
20072,1,C30,6.4
20073,1,D10,4.5
20074,1,D20,6.0
20075,1,D30,1.5714285714285714
20076,1,E10,2.4
20077,1,E20,14.111111111111109
20078,1,F10,1.0
20079,1,F90,14.5
20080,1,Other,7.9
20081,2,A20,8.0
20082,2,A50,1.5
20083,2,A70,3.0
20084,2,A80,1.4
20085,2,B10,1.8
20086,2,B20,12.1
20087,2,B30,22.0
20088,2,B40,55.3
20089,2,B50,3.7
20090,2,C10,1.8
20091,2,C20,1.0
20092,2,C30,3.333333333333333
20093,2,D10,2.0
20094,2,D20,4.333333333333333
20095,2,D30,1.25
20096,2,D40,1.0
20097,2,E10,1.0
20098,2,E20,4.5
20099,2,F90,10.0
20100,2,Other,4.8
20101,2,A20,29.0
20102,2,A50,2.8
20103,2,A70,4.0
20104,2,A80,2.125
20105,2,B10,2.7142857142857144
20106,2,B20,43.9
20107,2,B30,46.7
20108,2,B40,168.9
20109,2,B50,10.0
20110,2,C10,4.4
20111,2,C20,1.0
20112,2,C30,6.4
20113,2,D10,4.5
20114,2,D20,6.0
20115,2,D30,1.5714285714285714
20116,2,E10,2.4
20117,2,E20,14.111111111111109
20118,2,F10,1.0
20119,2,F90,14.5
20120,2,Other,7.9
20121,0,A20,14.2
20122,0,A50,1.5
20123,0,A70,2.555555555555556
20124,0,A80,2.0
20125,0,B10,1.2857142857142858
20126,0,B20,24.5
20127,0,B30,26.8
20128,0,B40,99.5
20129,0,B50,3.5
20130,0,C10,2.125
20131,0,C20,1.0
20132,0,C30,18.1
20133,0,C90,1.0
20134,0,D10,4.0
20135,0,D20,9.0
20136,0,D30,3.0
20137,0,E10,3.4285714285714284
20138,0,E20,9.9
20139,0,F20,1.0
20140,0,F30,1.0
20141,0,F90,28.0
20142,0,Other,3.8
20143,1,A20,14.2
20144,1,A50,1.5
20145,1,A70,2.555555555555556
20146,1,A80,2.0
20147,1,B10,1.2857142857142858
20148,1,B20,24.5
20149,1,B30,26.8
20150,1,B40,99.5
20151,1,B50,3.5
20152,1,C10,2.125
20153,1,C20,1.0
20154,1,C30,18.1
20155,1,C90,1.0
20156,1,D10,4.0
20157,1,D20,9.0
20158,1,D30,3.0
20159,1,E10,3.4285714285714284
20160,1,E20,9.9
20161,1,F20,1.0
20162,1,F30,1.0
20163,1,F90,28.0
20164,1,Other,3.8
20165,2,A20,14.2
20166,2,A50,1.5
20167,2,A70,2.555555555555556
20168,2,A80,2.0
20169,2,B10,1.2857142857142858
20170,2,B20,24.5
20171,2,B30,26.8
20172,2,B40,99.5
20173,2,B50,3.5
20174,2,C10,2.125
20175,2,C20,1.0
20176,2,C30,18.1
20177,2,C90,1.0
20178,2,D10,4.0
20179,2,D20,9.0
20180,2,D30,3.0
20181,2,E10,3.4285714285714284
20182,2,E20,9.9
20183,2,F20,1.0
20184,2,F30,1.0
20185,2,F90,28.0
20186,2,Other,3.8
20187,0,A20,20.7
20188,0,A50,1.5
20189,0,A70,6.0
20190,0,A80,4.333333333333333
20191,0,B10,1.5714285714285714
20192,0,B20,26.5
20193,0,B30,61.1
20194,0,B40,137.8
20195,0,B50,8.9
20196,0,C10,2.4444444444444446
20197,0,C20,1.6
20198,0,C30,5.0
20199,0,D10,5.5
20200,0,D20,3.8
20201,0,D30,1.625
20202,0,D40,1.0
20203,0,E10,7.142857142857142
20204,0,E20,11.2
20205,0,F20,1.0
20206,0,F90,8.0
20207,0,Other,2.8
20208,1,A20,20.7
20209,1,A50,1.5
20210,1,A70,6.0
20211,1,A80,4.333333333333333
20212,1,B10,1.5714285714285714
20213,1,B20,26.5
20214,1,B30,61.1
20215,1,B40,137.8
20216,1,B50,8.9
20217,1,C10,2.4444444444444446
20218,1,C20,1.6
20219,1,C30,5.0
20220,1,D10,5.5
20221,1,D20,3.8
20222,1,D30,1.625
20223,1,D40,1.0
20224,1,E10,7.142857142857142
20225,1,E20,11.2
20226,1,F20,1.0
20227,1,F90,8.0
20228,1,Other,2.8
20229,2,A20,20.7
20230,2,A50,1.5
20231,2,A70,6.0
20232,2,A80,4.333333333333333
20233,2,B10,1.5714285714285714
20234,2,B20,26.5
20235,2,B30,61.1
20236,2,B40,137.8
20237,2,B50,8.9
20238,2,C10,2.4444444444444446
20239,2,C20,1.6
20240,2,C30,5.0
20241,2,D10,5.5
20242,2,D20,3.8
20243,2,D30,1.625
20244,2,D40,1.0
20245,2,E10,7.142857142857142
20246,2,E20,11.2
20247,2,F20,1.0
20248,2,F90,8.0
20249,2,Other,2.8
20250,0,A20,2.2222222222222223
20251,0,A50,2.0
20252,0,A70,1.6666666666666667
20253,0,A80,1.0
20254,0,B10,1.0
20255,0,B20,2.888888888888889
20256,0,B30,6.1
20257,0,B40,14.4
20258,0,B50,1.1666666666666667
20259,0,C10,1.0
20260,0,C20,1.0
20261,0,C30,2.2
20262,0,D10,1.0
20263,0,D20,1.5
20264,0,D30,1.0
20265,0,E10,2.5
20266,0,E20,2.2857142857142856
20267,0,F20,1.0
20268,0,F90,1.0
20269,0,Other,1.0
20270,1,A20,2.2222222222222223
20271,1,A50,2.0
20272,1,A70,1.6666666666666667
20273,1,A80,1.0
20274,1,B10,1.0
20275,1,B20,2.888888888888889
20276,1,B30,6.1
20277,1,B40,14.4
20278,1,B50,1.1666666666666667
20279,1,C10,1.0
20280,1,C20,1.0
20281,1,C30,2.2
20282,1,D10,1.0
20283,1,D20,1.5
20284,1,D30,1.0
20285,1,E10,2.5
20286,1,E20,2.2857142857142856
20287,1,F20,1.0
20288,1,F90,1.0
20289,1,Other,1.0
20290,2,A20,2.2222222222222223
20291,2,A50,2.0
20292,2,A70,1.6666666666666667
20293,2,A80,1.0
20294,2,B10,1.0
20295,2,B20,2.888888888888889
20296,2,B30,6.1
20297,2,B40,14.4
20298,2,B50,1.1666666666666667
20299,2,C10,1.0
20300,2,C20,1.0
20301,2,C30,2.2
20302,2,D10,1.0
20303,2,D20,1.5
20304,2,D30,1.0
20305,2,E10,2.5
20306,2,E20,2.2857142857142856
20307,2,F20,1.0
20308,2,F90,1.0
20309,2,Other,1.0
20310,0,A20,81.5
20311,0,A50,7.5
20312,0,A70,11.1
20313,0,A80,10.2
20314,0,B10,11.1
20315,0,B20,78.5
20316,0,B30,123.5
20317,0,B40,379.5
20318,0,B50,37.7
20319,0,C10,15.4
20320,0,C20,4.7
20321,0,C30,31.1
20322,0,D10,24.2
20323,0,D20,12.1
20324,0,D30,3.111111111111111
20325,0,E10,11.9
20326,0,E20,38.8
20327,0,F20,1.0
20328,0,F30,1.0
20329,0,F90,72.0
20330,0,Other,11.7
20331,1,A20,81.5
20332,1,A50,7.5
20333,1,A70,11.1
20334,1,A80,10.2
20335,1,B10,11.1
20336,1,B20,78.5
20337,1,B30,123.5
20338,1,B40,379.5
20339,1,B50,37.7
20340,1,C10,15.4
20341,1,C20,4.7
20342,1,C30,31.1
20343,1,D10,24.2
20344,1,D20,12.1
20345,1,D30,3.111111111111111
20346,1,E10,11.9
20347,1,E20,38.8
20348,1,F20,1.0
20349,1,F30,1.0
20350,1,F90,72.0
20351,1,Other,11.7
20352,2,A20,81.5
20353,2,A50,7.5
20354,2,A70,11.1
20355,2,A80,10.2
20356,2,B10,11.1
20357,2,B20,78.5
20358,2,B30,123.5
20359,2,B40,379.5
20360,2,B50,37.7
20361,2,C10,15.4
20362,2,C20,4.7
20363,2,C30,31.1
20364,2,D10,24.2
20365,2,D20,12.1
20366,2,D30,3.111111111111111
20367,2,E10,11.9
20368,2,E20,38.8
20369,2,F20,1.0
20370,2,F30,1.0
20371,2,F90,72.0
20372,2,Other,11.7
20373,0,A20,11.8
20374,0,A50,1.5
20375,0,A70,2.6
20376,0,A80,1.0
20377,0,B10,1.0
20378,0,B20,28.8
20379,0,B30,47.7
20380,0,B40,104.3
20381,0,B50,7.9
20382,0,C10,1.5
20383,0,C30,3.333333333333333
20384,0,D10,2.0
20385,0,D20,2.4
20386,0,D30,1.1666666666666667
20387,0,E10,1.625
20388,0,E20,7.222222222222222
20389,0,F20,1.0
20390,0,F90,11.0
20391,0,Other,2.7
20392,0,A20,7.1
20393,0,A50,1.0
20394,0,A70,1.0
20395,0,A80,1.0
20396,0,B10,1.3333333333333333
20397,0,B20,10.9
20398,0,B30,25.0
20399,0,B40,58.2
20400,0,B50,3.7142857142857135
20401,0,C10,1.2
20402,0,C20,1.5
20403,0,C30,1.7777777777777777
20404,0,D10,1.2
20405,0,D20,2.2
20406,0,D30,2.5
20407,0,E10,1.0
20408,0,E20,5.0
20409,0,F90,10.0
20410,0,Other,3.125
20411,1,A20,11.8
20412,1,A50,1.5
20413,1,A70,2.6
20414,1,A80,1.0
20415,1,B10,1.0
20416,1,B20,28.8
20417,1,B30,47.7
20418,1,B40,104.3
20419,1,B50,7.9
20420,1,C10,1.5
20421,1,C30,3.333333333333333
20422,1,D10,2.0
20423,1,D20,2.4
20424,1,D30,1.1666666666666667
20425,1,E10,1.625
20426,1,E20,7.222222222222222
20427,1,F20,1.0
20428,1,F90,11.0
20429,1,Other,2.7
20430,1,A20,7.1
20431,1,A50,1.0
20432,1,A70,1.0
20433,1,A80,1.0
20434,1,B10,1.3333333333333333
20435,1,B20,10.9
20436,1,B30,25.0
20437,1,B40,58.2
20438,1,B50,3.7142857142857135
20439,1,C10,1.2
20440,1,C20,1.5
20441,1,C30,1.7777777777777777
20442,1,D10,1.2
20443,1,D20,2.2
20444,1,D30,2.5
20445,1,E10,1.0
20446,1,E20,5.0
20447,1,F90,10.0
20448,1,Other,3.125
20449,2,A20,11.8
20450,2,A50,1.5
20451,2,A70,2.6
